"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3620",0.45039014646029,5.89185940675448,0.874348391683053,0.383612005574552,0.709481465820343,-6.24274258616916
"26801",-0.166088700787009,2.67967709573581,-0.874177450575796,0.383704714072287,0.709481465820343,-6.24288969066706
"105369744",-0.0929034134698594,0.25007757939942,-0.874176363884604,0.383705303474682,0.709481465820343,-6.24289062573547
"254240",0.0729936442790313,0.140911805572726,0.873829165403872,0.383893646610197,0.709481465820343,-6.24318932187285
"79230",0.0939541903284173,7.72769355598749,0.873828206544931,0.383894166837207,0.709481465820343,-6.24319014662049
"107984576",0.127523472712845,0.494631398377333,0.873804387692847,0.383907089848157,0.709481465820343,-6.24321063374945
"51351",-0.209089027939988,9.61660889147407,-0.873744272363815,0.383939706852335,0.709481465820343,-6.24326233783991
"81848",-0.11678250713837,0.297374071585949,-0.873709527540371,0.383958559266928,0.709481465820343,-6.24329221962245
"2255",-0.0416992500144231,0.0330946428685898,-0.873662383174455,0.383984140544928,0.709481465820343,-6.24333276357554
"102216268",-0.0416992500144231,0.0330946428685898,-0.873662383174455,0.383984140544928,0.709481465820343,-6.24333276357554
"404216",-0.0416992500144231,0.0330946428685898,-0.873662383174455,0.383984140544929,0.709481465820343,-6.24333276357554
"110806290",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"105375179",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"105370534",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"107985178",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"100500878",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"105377180",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"105374478",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"105379006",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"107986479",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"100847003",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"101928259",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"203413",-0.0416992500144231,0.0330946428685898,-0.873662383174454,0.383984140544929,0.709481465820343,-6.24333276357554
"107986173",-0.041699250014423,0.0330946428685898,-0.873662383174451,0.383984140544931,0.709481465820343,-6.24333276357554
"84176",-0.0416992500144227,0.0330946428685898,-0.873662383174445,0.383984140544934,0.709481465820343,-6.24333276357555
"105379042",-0.218826342994477,3.36653732697911,-0.873572725329562,0.384032793221319,0.709531818219145,-6.24340986297699
"5898",0.098288082041512,9.47531138218466,0.873545752062557,0.384047430965681,0.709531818219145,-6.24343305654858
"8795",-0.186289632545454,10.4251123136549,-0.873470962548703,0.384088019246498,0.709573512519945,-6.24349736229842
"3766",0.236305042283424,1.3330676599641,0.873368010728633,0.384143895560739,0.709643445066839,-6.24358587375456
"102724551",-0.0724384038472634,0.11845089288576,-0.87304855681563,0.38431730877572,0.709930491196883,-6.24386045441173
"158160",-0.142429706697307,6.68644594636498,-0.873004900091252,0.384341011272683,0.709936678226327,-6.24389797103018
"5383",-0.127769761603277,5.00184482484178,-0.872970857803527,0.384359494442267,0.709936678226327,-6.24392722415003
"107985521",-0.164720352029464,0.778103634242249,-0.87294276617271,0.384374747132951,0.709936678226327,-6.24395136292025
"8519",0.154352403053149,15.3271556072096,0.872770746535857,0.384468155448464,0.710075895353598,-6.24409916040754
